CURSO_ACADEMICO;TIPO_ESTUDIO;ESTUDIO;LOCALIDAD;CENTRO;ASIGNATURA;TIPO_ASIGNATURA;CLASE_ASIGNATURA;TASA_EXITO;TASA_RENDIMIENTO;TASA_EVALUACION;ALUMNOS_EVALUADOS;ALUMNOS_SUPERADOS;ALUMNOS_PRESENTADOS;MEDIA_CONVOCATORIAS_CONSUMIDAS;FECHA_ACTUALIZACION
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Temas y géneros de la poesía hispánica I;Normal;Optativa;100.00;50.00;50.00;2;1;1;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Temas y géneros de la narrativa hispánica II;Normal;Optativa;100.00;100.00;100.00;1;1;1;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Estudios de género y literaturas hispánicas;Normal;Optativa;90.00;81.82;90.91;12;10;11;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Segunda lengua I (árabe moderno);Normal;Formación básica;;;;1;0;0;;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Segunda lengua II (árabe moderno);Normal;Formación básica;;;;1;0;0;;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Segunda lengua I (catalán);Normal;Formación básica;100.00;100.00;100.00;2;2;2;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Segunda lengua II (catalán);Normal;Formación básica;100.00;100.00;100.00;2;2;2;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Segunda lengua I (francés);Normal;Formación básica;100.00;87.50;87.50;8;7;7;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Segunda lengua II (francés);Normal;Formación básica;85.71;75.00;87.50;8;6;7;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Segunda lengua I (inglés);Normal;Formación básica;95.00;84.44;88.89;45;38;40;1.15;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Segunda lengua II (inglés);Normal;Formación básica;56.41;47.83;84.78;46;22;39;1.11;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Segunda lengua I (italiano);Normal;Formación básica;71.43;55.56;77.78;9;5;7;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Segunda lengua II (italiano);Normal;Formación básica;85.71;54.55;63.64;11;6;7;1.33;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Segunda lengua I (griego);Normal;Formación básica;100.00;100.00;100.00;3;3;3;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Segunda lengua II (griego);Normal;Formación básica;100.00;100.00;100.00;3;3;3;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Literatura de la segunda lengua (Literatura griega);Normal;Obligatoria;75.00;75.00;100.00;4;3;4;1.20;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Lingüística general I;Normal;Formación básica;63.51;55.29;87.06;85;47;74;1.53;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Lingúística general II;Normal;Formación básica;79.03;69.01;87.32;71;49;62;1.07;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Sintaxis del español I;Normal;Obligatoria;81.16;75.68;93.24;74;56;69;1.28;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Sintaxis del español II;Normal;Obligatoria;72.73;63.49;87.30;63;40;55;1.28;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Gramática histórica del español I;Normal;Obligatoria;82.22;69.81;84.91;58;42;50;1.21;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Gramática histórica del español II;Normal;Obligatoria;88.89;75.47;84.91;56;43;48;1.23;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Literatura española de la Edad Media I;Normal;Formación básica;84.06;73.42;87.34;79;58;69;1.08;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Fonética y fonología del español;Normal;Formación básica;71.43;62.50;87.50;88;55;77;1.34;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Roma, su lengua y su literatura I;Normal;Formación básica;59.70;47.06;78.82;85;40;67;1.26;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Literatura española de la Edad Media II;Normal;Formación básica;90.16;74.32;82.43;74;55;61;1.08;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Morfología del español;Normal;Formación básica;75.38;60.49;80.25;81;49;65;1.22;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Roma, su lengua y su literatura II;Normal;Formación básica;63.27;40.26;63.64;77;31;49;1.03;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Historia del mundo clásico;Normal;Obligatoria;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Lengua y literatura griega I: época arcaica;Normal;Obligatoria;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Lengua y literatura latina I: prosa tardorepublicana;Normal;Obligatoria;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Teoría de la literatura;Normal;Obligatoria;94.55;89.66;94.83;58;52;55;1.28;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Estética y poética clásicas;Normal;Obligatoria;;;;1;0;0;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Historia para Filología Hispánica: España Moderna y Contemporánea;Normal;Obligatoria;59.32;51.47;86.76;68;35;59;1.43;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Lengua y literatura griega II: época clásica;Normal;Obligatoria;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Lengua y literatura latina II: comedia;Normal;Obligatoria;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Literatura comparada;Normal;Obligatoria;94.23;84.48;89.66;58;49;52;1.33;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Comentario lingüístico de textos españoles;Normal;Obligatoria;100.00;96.67;96.67;35;33;34;1.26;25/09/2022
2021;Grado;Grado: Filología Hispánica;Zaragoza;Facultad de Filosofía y Letras;Comentario literario de textos hispánicos;Normal;Obligatoria;100.00;95.12;95.12;51;49;49;1.02;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Pensamiento social;Normal;Formación básica;89.32;76.67;85.83;120;92;103;1.20;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Fundamentos de historia del arte;Normal;Formación básica;76.92;62.02;80.62;129;80;104;1.41;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia y ciencias sociales;Normal;Formación básica;82.18;60.14;73.19;138;83;101;1.48;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;La formación de las sociedades complejas;Normal;Formación básica;70.71;56.91;80.49;123;70;99;1.21;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Otras culturas: introducción a la etnoarqueología;Normal;Formación básica;86.60;73.68;85.09;114;84;97;1.33;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Literaturas hispánicas;Normal;Formación básica;82.05;62.14;75.73;103;64;78;1.12;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Fundamentos de geografía;Normal;Formación básica;81.33;56.48;69.44;108;61;75;1.21;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Fundamentos de historia;Normal;Formación básica;77.11;59.26;76.85;108;64;83;1.18;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Mundo actual;Normal;Formación básica;88.76;67.52;76.07;117;79;89;1.19;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Prehistoria: cazadores recolectores;Normal;Obligatoria;80.23;56.56;70.49;122;69;86;1.27;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Introducción a la arqueología;Normal;Formación básica;92.05;82.65;89.80;98;81;88;1.23;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Prehistoria: agricultores, pastores y metalúrgicos;Normal;Obligatoria;89.77;79.80;88.89;99;79;88;1.13;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia antigua: siglos VII-II a.E.;Normal;Obligatoria;86.02;66.12;76.86;121;80;93;1.35;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia de la alta Edad Media: siglos V-XII;Normal;Obligatoria;82.35;70.00;85.00;120;84;102;1.49;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia moderna: siglo XVI;Normal;Obligatoria;87.13;75.86;87.07;116;88;101;1.18;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Escritura y sociedad;Normal;Formación básica;80.00;70.10;87.63;97;68;85;1.24;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia antigua: siglos II a E.-V d.E;Normal;Obligatoria;68.27;52.99;77.61;134;71;104;1.76;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia de la baja Edad Media: siglos XIII-XV;Normal;Obligatoria;86.60;77.78;89.81;108;84;97;1.18;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;América indígena y colonial;Normal;Obligatoria;93.98;77.23;82.18;101;78;83;1.15;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia contemporánea universal;Normal;Obligatoria;79.17;67.86;85.71;112;76;96;1.11;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Protohistoria: de la plena metalurgia y la transición al Estado;Normal;Obligatoria;85.71;75.00;87.50;107;81;94;1.26;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Hispania antigua;Normal;Obligatoria;91.86;78.22;85.15;103;81;88;1.05;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;España medieval;Normal;Obligatoria;96.47;87.23;90.43;96;84;87;1.10;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia moderna: siglos XVII y XVIII;Normal;Obligatoria;96.34;80.61;83.67;101;82;85;1.06;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;América contemporánea;Normal;Obligatoria;90.22;81.37;90.20;104;85;94;1.19;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia de España contemporánea: siglo XIX;Normal;Obligatoria;96.59;85.00;88.00;102;87;90;1.11;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;España moderna;Normal;Obligatoria;100.00;90.11;90.11;91;82;82;1.09;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia de España contemporánea: siglo XX;Normal;Obligatoria;96.10;90.24;93.90;89;81;84;1.28;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;100.00;100.00;3;3;3;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia de las religiones;Normal;Optativa;97.30;87.80;90.24;84;74;76;1.11;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historiografía;Normal;Optativa;100.00;66.67;66.67;21;14;14;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Recuperación del patrimonio histórico-arqueológico;Normal;Optativa;100.00;93.55;93.55;31;29;29;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Paleografía;Normal;Optativa;84.21;72.73;86.36;23;17;20;1.06;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia de las mujeres;Normal;Optativa;94.87;82.22;86.67;47;39;41;1.10;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia cultural;Normal;Optativa;95.65;84.62;88.46;27;23;24;1.00;25/09/2022
2021;Movilidad de entrada;Movilidad para 1º y 2º ciclo y grado;Zaragoza;Facultad de Filosofía y Letras;Historia cultural;Normal;Optativa;;;;2;2;2;1.00;25/09/2022
2021;Movilidad de entrada;Movilidad para 1º y 2º ciclo y grado;Zaragoza;Escuela de Ingeniería y Arquitectura;Historia cultural;Normal;Optativa;;;;1;0;0;;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Prehistoria y arqueología: teoría, métodos y práctica;Normal;Optativa;100.00;90.00;90.00;10;9;9;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Lenguas clásicas: Latín;Normal;Optativa;72.73;53.33;73.33;16;9;12;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Lenguas clásicas: Griego;Normal;Optativa;100.00;66.67;66.67;6;4;4;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Lenguas clásicas: Árabe;Normal;Optativa;87.50;66.67;76.19;21;14;16;1.07;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;La ciudad clásica;Normal;Optativa;100.00;88.00;88.00;30;27;27;1.03;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Roma y su Imperio;Normal;Optativa;95.45;87.50;91.67;26;23;24;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Arqueología clásica;Normal;Optativa;95.24;95.24;100.00;26;25;26;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Símbolos, artes y creencias en la Prehistoria;Normal;Optativa;90.91;71.43;78.57;15;11;12;1.08;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;El origen del hombre;Normal;Optativa;94.12;88.89;94.44;21;17;18;1.12;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia económica y social de la Edad Media;Normal;Optativa;100.00;96.88;96.88;34;33;33;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Culturas medievales europeas;Normal;Optativa;97.22;92.11;94.74;40;37;38;1.05;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia del Islam;Normal;Optativa;100.00;96.67;96.67;63;61;61;1.02;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Diplomática medieval;Normal;Optativa;100.00;75.00;75.00;18;14;14;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Patrimonio histórico-documental;Normal;Optativa;100.00;95.45;95.45;22;21;21;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia económica y social de la Edad Moderna;Normal;Optativa;96.30;96.30;100.00;30;29;30;1.07;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Culturas modernas europeas;Normal;Optativa;93.48;86.00;92.00;53;46;49;1.07;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia económica del mundo contemporáneo;Normal;Optativa;88.24;76.92;87.18;43;34;38;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia de los movimientos sociales contemporáneos;Normal;Optativa;96.23;92.73;96.36;58;54;56;1.09;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia de las ideas políticas;Normal;Optativa;97.73;82.69;84.62;56;46;47;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Historia de Aragón;Normal;Obligatoria;98.63;96.00;97.33;81;78;79;1.00;25/09/2022
2021;Grado;Grado: Historia;Zaragoza;Facultad de Filosofía y Letras;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;100.00;100.00;55;55;55;1.00;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Arte de la Antigüedad;Normal;Formación básica;93.48;63.24;67.65;68;43;46;1.04;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Historia Universal;Normal;Formación básica;70.00;51.22;73.17;82;42;60;1.32;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Teoría del Arte y metodologías;Normal;Formación básica;81.36;67.61;83.10;71;48;59;1.20;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Arte desde Antigüedad tardía hasta el año 1000;Normal;Obligatoria;51.56;39.76;77.11;83;33;64;1.56;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Literatura y arte;Normal;Formación básica;100.00;66.67;66.67;3;2;2;1.50;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Técnicas artísticas;Normal;Formación básica;80.43;56.06;69.70;66;37;46;1.10;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Arte de la época del Románico;Normal;Obligatoria;68.29;37.84;55.41;74;28;41;1.29;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Arte de la época del Gótico;Normal;Obligatoria;64.15;42.50;66.25;80;34;53;1.82;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Pensamiento y estética;Normal;Formación básica;75.00;66.67;88.89;9;6;8;3.00;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Arte del renacimiento;Normal;Obligatoria;52.38;40.24;76.83;84;35;65;1.81;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Arte Americano: precolombino e hispánico;Normal;Obligatoria;81.63;64.52;79.03;63;41;50;1.43;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Historia de la música;Normal;Formación básica;61.40;44.87;73.08;78;35;57;2.11;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Conservación y restauración del patrimonio artístico;Normal;Obligatoria;80.56;58.00;72.00;50;29;36;1.33;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Arte del barroco y de la ilustración;Normal;Obligatoria;83.33;64.81;77.78;54;35;42;1.19;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Arte islámico;Normal;Obligatoria;100.00;97.50;97.50;40;39;39;1.00;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Arte del siglo XIX;Normal;Obligatoria;93.33;77.78;83.33;60;47;50;1.15;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Museología y museografía;Normal;Obligatoria;95.83;86.79;90.57;60;52;55;1.11;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Arte del siglo XX y últimas tendencias;Normal;Obligatoria;71.43;56.34;78.87;77;45;62;1.30;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Cine y otros medios audiovisuales;Normal;Obligatoria;71.43;58.33;81.67;67;42;56;1.18;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Arte de Asia oriental;Normal;Obligatoria;95.74;83.33;87.04;57;48;50;1.12;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Arte antiguo y medieval en la península Ibérica;Normal;Obligatoria;85.71;67.92;79.25;56;39;45;1.20;25/09/2022
2021;Grado;Grado: Historia del Arte;Zaragoza;Facultad de Filosofía y Letras;Arte español de la Edad Moderna;Normal;Obligatoria;60.00;45.00;75.00;63;30;48;1.58;25/09/2022
